symbol,company_name,sector,index
VNDA,Vanda Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MGPI,MGP Ingredients Inc.,Consumer Staples,RUSSELL3000_APPROX
CBNA,Chain Bridge Bancorp Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
BLND,Blend Labs Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
NODK,NI Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
CFFI,C&F Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
BRR,ProCap Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
BDSX,Biodesix Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LE,Lands' End Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LEGO,Legato Merger Corp. IV Ordinary Shares,Industrials,RUSSELL3000_APPROX
RFMZ,RiverNorth Flexible Municipal Income Fund II Inc. Common Stock,Finance,RUSSELL3000_APPROX
FATE,Fate Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TLSI,TriSalus Life Sciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FRD,Friedman Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
FNKO,Funko Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FUND,Sprott Focus Trust Inc. Common Stock,Finance,RUSSELL3000_APPROX
MYFW,First Western Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
RBBN,Ribbon Communications Inc. Common Stock,Technology,RUSSELL3000_APPROX
PALI,Palisade Bio Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RM,Regional Management Corp. Common Stock,Finance,RUSSELL3000_APPROX
BPRN,Princeton Bancorp Inc. Common Stock (PA),Finance,RUSSELL3000_APPROX
TMCI,Treace Medical Concepts Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ISBA,Isabella Bank Corporation Common stock,Finance,RUSSELL3000_APPROX
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
EMBC,Embecta Corp. Common Stock,Health Care,RUSSELL3000_APPROX
SLNH,Soluna Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
LVWR,LiveWire Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
UPB,Upstream Bio Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TII,Titan Mining Corporation Common Shares,N/A,RUSSELL3000_APPROX
RCMT,RCM Technologies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KINS,Kingstone Companies Inc. Common Stock,Finance,RUSSELL3000_APPROX
IMRX,Immuneering Corporation Class A Common Stock,Health Care,RUSSELL3000_APPROX
OVLY,Oak Valley Bancorp (CA) Common Stock,Finance,RUSSELL3000_APPROX
FULC,Fulcrum Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SAR,Saratoga Investment Corp New,Finance,RUSSELL3000_APPROX
ALCO,Alico Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
LAB,Standard BioTools Inc. Common Stock,Industrials,RUSSELL3000_APPROX
ATLO,Ames National Corporation Common Stock,Finance,RUSSELL3000_APPROX
REFI,Chicago Atlantic Real Estate Finance Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
PMM,Franklin Managed Municipal Income Trust Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
PTLO,Portillo's Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CDZI,CADIZ Inc. Common Stock,Utilities,RUSSELL3000_APPROX
YARW,Yarrow Bioscience Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PYXS,Pyxis Oncology Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FRAF,Franklin Financial Services Corporation Common Stock,Finance,RUSSELL3000_APPROX
PDYN,Palladyne AI Corp. Common Stock,Technology,RUSSELL3000_APPROX
SSP,E.W. Scripps Company (The) Class A Common Stock,Industrials,RUSSELL3000_APPROX
NC,NACCO Industries Inc. Common Stock,Energy,RUSSELL3000_APPROX
CMRC,Commerce.com Inc. Series 1 Common Stock,Technology,RUSSELL3000_APPROX
MTRX,Matrix Service Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ANIK,Anika Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
NXDT,NexPoint Diversified Real Estate Trust Common Stock,Real Estate,RUSSELL3000_APPROX
MKTW,MarketWise Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
RWAY,Runway Growth Finance Corp. Common Stock,Finance,RUSSELL3000_APPROX
PMTS,CPI Card Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KLC,KinderCare Learning Companies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FXNC,First National Corporation Common Stock,Finance,RUSSELL3000_APPROX
GBFH,GBank Financial Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
JAKK,JAKKS Pacific Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NNBR,NN Inc. Common Stock,Industrials,RUSSELL3000_APPROX
TTGT,TechTarget Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
ARDC,Ares Dynamic Credit Allocation Fund Inc. Common Shares,Finance,RUSSELL3000_APPROX
WNEB,Western New England Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
TBI,TrueBlue Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock,Finance,RUSSELL3000_APPROX
CUE,Cue Biopharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LAW,CS Disco Inc. Common Stock,Technology,RUSSELL3000_APPROX
ONIT,Onity Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
LCNB,LCNB Corporation Common Stock,Finance,RUSSELL3000_APPROX
STRT,STRATTEC SECURITY CORPORATION Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MFIN,Medallion Financial Corp. Common Stock,Finance,RUSSELL3000_APPROX
BKTI,BK Technologies Corporation Common Stock,Technology,RUSSELL3000_APPROX
QNBC,QNB Corp. Common Stock,Finance,RUSSELL3000_APPROX
LTRX,Lantronix Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
RMBI,Richmond Mutual Bancorporation Inc. Common Stock,Finance,RUSSELL3000_APPROX
OPTX,Syntec Optics Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
NKSH,National Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
XPER,Xperi Inc. Common Stock,Technology,RUSSELL3000_APPROX
MIN,Aberdeen Intermediate Income Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
GLSI,Greenwich LifeSciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RC,Ready Capital Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
ARL,American Realty Investors Inc. Common Stock,Finance,RUSSELL3000_APPROX
TRDA,Entrada Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HCKT,Hackett Group Inc (The). Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ESCA,Escalade Incorporated Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PCYO,Pure Cycle Corporation Common Stock,Utilities,RUSSELL3000_APPROX
DUOT,Duos Technologies Group Inc. Common Stock,Technology,RUSSELL3000_APPROX
CHPT,ChargePoint Holdings Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
XLAB,Exascale Labs Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
RMM,RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
USNA,USANA Health Sciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LYEL,Lyell Immunopharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CNDT,Conduent Incorporated Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HWBK,Hawthorn Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
AVNW,Aviat Networks Inc. Common Stock,Technology,RUSSELL3000_APPROX
MGNX,MacroGenics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EGHT,8x8 Inc Common Stock,Technology,RUSSELL3000_APPROX
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),Finance,RUSSELL3000_APPROX
OFLX,Omega Flex Inc. Common Stock,Industrials,RUSSELL3000_APPROX
MSB,Mesabi Trust Common Stock,Industrials,RUSSELL3000_APPROX
ASLE,AerSale Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LCTX,Lineage Cell Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BRT,BRT Apartments Corp. (MD) Common Stock,Real Estate,RUSSELL3000_APPROX
PAMT,PAMT CORP Common Stock,Industrials,RUSSELL3000_APPROX
STRO,Sutro Biopharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FBLA,FB Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
VABK,Virginia National Bankshares Corporation Common Stock,Finance,RUSSELL3000_APPROX
MMT,Aberdeen Multi-Market Income Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
III,Information Services Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SMHI,SEACOR Marine Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LTBR,Lightbridge Corporation Common Stock,Basic Materials,RUSSELL3000_APPROX
JACK,Jack In The Box Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GWRS,Global Water Resources Inc. Common Stock,Utilities,RUSSELL3000_APPROX
CAMP,CAMP4 Therapeutics Corporation Common Stock,Health Care,RUSSELL3000_APPROX
USAU,U.S. Gold Corp. Common Stock,Basic Materials,RUSSELL3000_APPROX
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,Finance,RUSSELL3000_APPROX
FOA,Finance of America Companies Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
IMMR,Immersion Corporation Common Stock,Technology,RUSSELL3000_APPROX
GENC,Gencor Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
FHTX,Foghorn Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
INFU,InfuSystems Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EFSI,Eagle Financial Services Inc Common Stock,Finance,RUSSELL3000_APPROX
AKBA,Akebia Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RELL,Richardson Electronics Ltd. Common Stock,Technology,RUSSELL3000_APPROX
PPIH,Perma-Pipe International Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BRCC,BRC Inc. Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
AENT,Alliance Entertainment Holding Corporation Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GPRO,GoPro Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
POWW,Outdoor Holding Company Common Stock,Industrials,RUSSELL3000_APPROX
BGS,B&G Foods Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
MVST,Microvast Holdings Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
ASUR,Asure Software Inc Common Stock,Technology,RUSSELL3000_APPROX
BAFN,BayFirst Financial Corp. Common Stock,Finance,RUSSELL3000_APPROX
LDI,loanDepot Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
TSSI,TSS Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ASYS,Amtech Systems Inc. Common Stock,Technology,RUSSELL3000_APPROX
RAIL,FreightCar America Inc. Common Stock,Industrials,RUSSELL3000_APPROX
RILY,BRC Group Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
ACRE,Ares Commercial Real Estate Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
INBK,First Internet Bancorp Common Stock,Finance,RUSSELL3000_APPROX
OSUR,OraSure Technologies Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ALXO,ALX Oncology Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FF,FutureFuel Corp.  Common shares,Industrials,RUSSELL3000_APPROX
PEBK,Peoples Bancorp of North Carolina Inc. Common Stock,Finance,RUSSELL3000_APPROX
KGEI,Kolibri Global Energy Inc. Common stock,Energy,RUSSELL3000_APPROX
TG,Tredegar Corporation Common Stock,Industrials,RUSSELL3000_APPROX
RNAC,Cartesian Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SNFCA,Security National Financial Corporation Class A Common Stock,Finance,RUSSELL3000_APPROX
NAGE,Niagen Bioscience Inc. Common Stock,Health Care,RUSSELL3000_APPROX
UTMD,Utah Medical Products Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HQI,HireQuest Inc. Common Stock (DE),Consumer Discretionary,RUSSELL3000_APPROX
PNNT,PennantPark Investment Corporation Common Stock,Finance,RUSSELL3000_APPROX
APC,ARKO Petroleum Corp. Class A Common Stock,Energy,RUSSELL3000_APPROX
LIEN,Chicago Atlantic BDC Inc. Common Stock,Finance,RUSSELL3000_APPROX
AIRO,AIRO Group Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
LMNR,Limoneira Co Common Stock,Consumer Staples,RUSSELL3000_APPROX
WHWK,Whitehawk Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
VUZI,Vuzix Corporation Common Stock,Technology,RUSSELL3000_APPROX
AMWL,American Well Corporation Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AIAI,AIAI Holdings Corporation Class A Common Stock,Technology,RUSSELL3000_APPROX
CURV,Torrid Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MBI,MBIA Inc. Common Stock,Finance,RUSSELL3000_APPROX
MRBK,Meridian Corporation Common Stock,Finance,RUSSELL3000_APPROX
NATR,Nature's Sunshine Products Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OPBK,OP Bancorp Common Stock,Finance,RUSSELL3000_APPROX
SBMT,Silver Bow Mining Corp. Common Shares,Basic Materials,RUSSELL3000_APPROX
YDES,YD Bio Limited Ordinary Shares,Health Care,RUSSELL3000_APPROX
SCM,Stellus Capital Investment Corporation Common Stock,Finance,RUSSELL3000_APPROX
PLAY,Dave & Buster's Entertainment Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FTF,Franklin Limited Duration Income Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
EVI,EVI Industries Inc.  Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SVCO,Silvaco Group Inc. Common Stock,Technology,RUSSELL3000_APPROX
STIM,Neuronetics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OSS,One Stop Systems Inc. Common Stock,Technology,RUSSELL3000_APPROX
RGCO,RGC Resources Inc. Common Stock,Utilities,RUSSELL3000_APPROX
KROS,Keros Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TBCH,Turtle Beach Corporation Common Stock,Telecommunications,RUSSELL3000_APPROX
NUS,Nu Skin Enterprises Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SND,Smart Sand Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CFBK,CF Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
AVXL,Anavex Life Sciences Corp. Common Stock,Health Care,RUSSELL3000_APPROX
BNC,CEA Industries Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
ECC,Eagle Point Credit Company Common Share of Beneficial Interest,Finance,RUSSELL3000_APPROX
PDEX,Pro-Dex Inc. Common Stock,Health Care,RUSSELL3000_APPROX
REA,Rare Earths Americas Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
SMRT,SmartRent Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
RXST,RxSight Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RDNW,RideNow Group Inc. Class B Common Stock,Technology,RUSSELL3000_APPROX
BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ELMD,Electromed Inc. Common Stock,Health Care,RUSSELL3000_APPROX
IVVD,Invivyd Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SIGA,SIGA Technologies Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TARA,Protara Therapeutics Inc.  Common Stock,Health Care,RUSSELL3000_APPROX
GLDG,GoldMining Inc. Common Shares,Basic Materials,RUSSELL3000_APPROX
RICK,RCI Hospitality Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SPOK,Spok Holdings Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
NSLR,Neostellar Capital Corp. Common Stock,Finance,RUSSELL3000_APPROX
HDSN,Hudson Technologies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DHX,DHI Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KLTR,Kaltura Inc. Common Stock,Technology,RUSSELL3000_APPROX
ELDN,Eledon Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ANGI,Angi Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FORR,Forrester Research Inc. Common Stock,Industrials,RUSSELL3000_APPROX
AREC,American Resources Corporation Class A Common Stock,Energy,RUSSELL3000_APPROX
EXFY,Expensify Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
MFM,Aberdeen Municipal Income Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
OVBC,Ohio Valley Banc Corp. Common Stock,Finance,RUSSELL3000_APPROX
ALMU,Aeluma Inc. Common Stock,Technology,RUSSELL3000_APPROX
USDE,StablecoinX Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
CMT,Core Molding Technologies Inc Common Stock,Industrials,RUSSELL3000_APPROX
NCMI,National CineMedia Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ANNA,AleAnna Inc. Class A Common Stock,Energy,RUSSELL3000_APPROX
EAF,GrafTech International Ltd. Common Stock,Energy,RUSSELL3000_APPROX
CHCI,Comstock Holding Companies Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
MRLN,Merlin Inc. Common Stock,Technology,RUSSELL3000_APPROX
CPSS,Consumer Portfolio Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
DERM,Journey Medical Corporation Common Stock,Health Care,RUSSELL3000_APPROX
CEPL,Capstone Energy Plus Inc. Common Stock,Industrials,RUSSELL3000_APPROX
LOVE,The Lovesac Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ALEC,Alector Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ZUMZ,Zumiez Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FCAP,First Capital Inc. Common Stock,Finance,RUSSELL3000_APPROX
CMTG,Claros Mortgage Trust Inc. Common Stock,Finance,RUSSELL3000_APPROX
PEPG,PepGen Inc. Common Stock,Health Care,RUSSELL3000_APPROX
NEOV,NeoVolta Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
SRI,Stoneridge Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SIDU,Sidus Space Inc. Class A Common Stock,Telecommunications,RUSSELL3000_APPROX
MITT,TPG Mortgage Investment Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
QMLS,QumulusAI Inc. Common Stock,Technology,RUSSELL3000_APPROX
ESOA,Energy Services of America Corporation Common Stock,Industrials,RUSSELL3000_APPROX
RBKB,Rhinebeck Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OSG,Octave Specialty Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
NKTX,Nkarta Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BYND,Beyond Meat Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
AOUT,American Outdoor Brands Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GSIT,GSI Technology Common Stock,Technology,RUSSELL3000_APPROX
ALTG,Alta Equipment Group Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
MPAA,Motorcar Parts  of America Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LODE,Comstock Inc. Common Stock,Industrials,RUSSELL3000_APPROX
LARK,Landmark Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
MINE,Mayfair Gold Corp. Common Shares,Energy,RUSSELL3000_APPROX
SRZN,Surrozen Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SGC,Superior Group of Companies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FC,Franklin Covey Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SES,SES AI Corporation Class A Common Stock,Miscellaneous,RUSSELL3000_APPROX
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,Health Care,RUSSELL3000_APPROX
STRW,Strawberry Fields REIT Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
TAYD,Taylor Devices Inc. Common Stock,Industrials,RUSSELL3000_APPROX
ESP,Espey Mfg. & Electronics Corp. Common Stock,Technology,RUSSELL3000_APPROX
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,Finance,RUSSELL3000_APPROX
EXOD,Exodus Movement Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
PED,Pedevco Corp. Common Stock,Energy,RUSSELL3000_APPROX
QUIK,QuickLogic Corporation Common Stock,Technology,RUSSELL3000_APPROX
LCUT,Lifetime Brands Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SAFX,XCF Global Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
XGN,Exagen Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CHRS,Coherus Oncology Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CXDO,Crexendo Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
GCTS,GCT Semiconductor Holding Inc. Common Stock,Technology,RUSSELL3000_APPROX
CBFV,CB Financial Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
AMPY,Amplify Energy Corp. Common Stock,Energy,RUSSELL3000_APPROX
EU,enCore Energy Corp. Common Shares,Basic Materials,RUSSELL3000_APPROX
HNVR,Hanover Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
AOMR,Angel Oak Mortgage REIT Inc. Common Stock,Finance,RUSSELL3000_APPROX
VYGR,Voyager Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FT,Franklin Universal Trust Common Stock,Finance,RUSSELL3000_APPROX
ABOS,Acumen Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
